artist,track,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Juice WRLD,All Girls Are The Same,['chicago rap'],0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,audio_features,4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820,4
Lauv,I Like Me Better,"['dance pop', 'pop', 'post-teen pop']",0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,audio_features,2P91MQbaiQOfbiz9VqhqKQ,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/tracks/2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/audio-analysis/2P91MQbaiQOfbiz9VqhqKQ,197437,4
Kanye West,All Mine,"['chicago rap', 'pop rap', 'rap']",0.925,0.31,11,-6.531,0,0.291,0.123,0,0.0931,0.291,121.927,audio_features,3U21A07gAloCc4P7J8rxcn,spotify:track:3U21A07gAloCc4P7J8rxcn,https://api.spotify.com/v1/tracks/3U21A07gAloCc4P7J8rxcn,https://api.spotify.com/v1/audio-analysis/3U21A07gAloCc4P7J8rxcn,145507,4
5 Seconds Of Summer,Youngblood - Live,"['boy band', 'dance pop', 'pop', 'post-teen pop']",0.521,0.946,6,-5.047,0,0.0714,0.000437,0,0.362,0.0715,120.0,audio_features,6NnrABRPQdGmWRssVFYTAA,spotify:track:6NnrABRPQdGmWRssVFYTAA,https://api.spotify.com/v1/tracks/6NnrABRPQdGmWRssVFYTAA,https://api.spotify.com/v1/audio-analysis/6NnrABRPQdGmWRssVFYTAA,390623,4
Kenny Chesney,Get Along,"['contemporary country', 'country', 'country road']",0.632,0.804,7,-6.109,1,0.0503,0.101,0,0.17,0.35,92.456,audio_features,6n6OQfBpCgzF9oEg8zhBN7,spotify:track:6n6OQfBpCgzF9oEg8zhBN7,https://api.spotify.com/v1/tracks/6n6OQfBpCgzF9oEg8zhBN7,https://api.spotify.com/v1/audio-analysis/6n6OQfBpCgzF9oEg8zhBN7,199625,4
Morgan Wallen,Up Down (feat. Florida Georgia Line),"['contemporary country', 'country road', 'deep talent show']",0.588,0.885,6,-3.046,1,0.0346,0.0788,0,0.175,0.786,129.933,audio_features,3EWMoDIm6lzuR0zQKtuCJX,spotify:track:3EWMoDIm6lzuR0zQKtuCJX,https://api.spotify.com/v1/tracks/3EWMoDIm6lzuR0zQKtuCJX,https://api.spotify.com/v1/audio-analysis/3EWMoDIm6lzuR0zQKtuCJX,198120,4
Nicki Minaj,Chun-Li,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",0.689,0.732,6,-5.081,0,0.373,0.278,5.81e-05,0.106,0.482,128.981,audio_features,7I9svbEdAvJrXNdruNhad4,spotify:track:7I9svbEdAvJrXNdruNhad4,https://api.spotify.com/v1/tracks/7I9svbEdAvJrXNdruNhad4,https://api.spotify.com/v1/audio-analysis/7I9svbEdAvJrXNdruNhad4,191600,5
Florida Georgia Line,Simple,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",0.362,0.882,3,-3.717,1,0.0973,0.0791,0,0.15,0.864,199.811,audio_features,4L9Ds4mpD3SuYoWwFUlv16,spotify:track:4L9Ds4mpD3SuYoWwFUlv16,https://api.spotify.com/v1/tracks/4L9Ds4mpD3SuYoWwFUlv16,https://api.spotify.com/v1/audio-analysis/4L9Ds4mpD3SuYoWwFUlv16,185200,4
BLACKPINK,"DDU-DU DDU-DU - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",['k-pop'],0.571,0.849,11,-8.306,0,0.143,0.0918,4.46e-06,0.936,0.39,139.937,audio_features,6PDvHZDWtGSVr8LXN3stsH,spotify:track:6PDvHZDWtGSVr8LXN3stsH,https://api.spotify.com/v1/tracks/6PDvHZDWtGSVr8LXN3stsH,https://api.spotify.com/v1/audio-analysis/6PDvHZDWtGSVr8LXN3stsH,227500,4
Dua Lipa,IDGAF,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",0.836,0.544,7,-5.975,1,0.0943,0.0403,0,0.0824,0.51,97.028,audio_features,6acdKgBrJoYKbJD6WhG81R,spotify:track:6acdKgBrJoYKbJD6WhG81R,https://api.spotify.com/v1/tracks/6acdKgBrJoYKbJD6WhG81R,https://api.spotify.com/v1/audio-analysis/6acdKgBrJoYKbJD6WhG81R,217947,4
Luke Combs,One Number Away,"['contemporary country', 'country road']",0.544,0.781,6,-6.16,0,0.0311,0.00585,0,0.191,0.527,144.075,audio_features,7ElHqs46U65NOaSwha2eMv,spotify:track:7ElHqs46U65NOaSwha2eMv,https://api.spotify.com/v1/tracks/7ElHqs46U65NOaSwha2eMv,https://api.spotify.com/v1/audio-analysis/7ElHqs46U65NOaSwha2eMv,221800,4
XXXTENTACION,the remedy for a broken heart (why am I so in love),"['emo rap', 'miami hip hop']",0.699,0.304,1,-11.192,1,0.0993,0.779,0.000993,0.137,0.271,119.705,audio_features,4UKCKdYiLN6IMA5ZESUTL7,spotify:track:4UKCKdYiLN6IMA5ZESUTL7,https://api.spotify.com/v1/tracks/4UKCKdYiLN6IMA5ZESUTL7,https://api.spotify.com/v1/audio-analysis/4UKCKdYiLN6IMA5ZESUTL7,160184,4
Foster The People,Sit Next to Me,"['indie pop', 'indie rock', 'modern rock', 'pop', 'rock']",0.638,0.738,6,-4.976,0,0.0292,0.117,0.000384,0.689,0.657,97.021,audio_features,4BdGO1CaObRD4La9l5Zanz,spotify:track:4BdGO1CaObRD4La9l5Zanz,https://api.spotify.com/v1/tracks/4BdGO1CaObRD4La9l5Zanz,https://api.spotify.com/v1/audio-analysis/4BdGO1CaObRD4La9l5Zanz,243147,4
Brett Young,Mercy,['contemporary country'],0.638,0.367,4,-7.906,1,0.0266,0.84,0,0.0999,0.219,71.957,audio_features,2VIPU72L6tIR4w8J8ap6Kp,spotify:track:2VIPU72L6tIR4w8J8ap6Kp,https://api.spotify.com/v1/tracks/2VIPU72L6tIR4w8J8ap6Kp,https://api.spotify.com/v1/audio-analysis/2VIPU72L6tIR4w8J8ap6Kp,217120,4
The Weeknd,Pray For Me (with Kendrick Lamar),"['canadian contemporary r&b', 'canadian pop', 'pop', 'rap']",0.735,0.677,2,-4.979,1,0.093,0.0762,2.17e-05,0.111,0.188,100.584,audio_features,77UjLW8j5UAGAGVGhR5oUK,spotify:track:77UjLW8j5UAGAGVGhR5oUK,https://api.spotify.com/v1/tracks/77UjLW8j5UAGAGVGhR5oUK,https://api.spotify.com/v1/audio-analysis/77UjLW8j5UAGAGVGhR5oUK,211440,4
Post Malone,Ball For Me (feat. Nicki Minaj),"['pop', 'rap']",0.792,0.56,9,-4.125,1,0.225,0.493,0,0.0849,0.505,134.044,audio_features,6IaieqiCVvsNvEt6Y7yOFa,spotify:track:6IaieqiCVvsNvEt6Y7yOFa,https://api.spotify.com/v1/tracks/6IaieqiCVvsNvEt6Y7yOFa,https://api.spotify.com/v1/audio-analysis/6IaieqiCVvsNvEt6Y7yOFa,206267,4
Blake Shelton,I Lived It,"['contemporary country', 'country', 'country road']",0.557,0.571,10,-8.106,1,0.0281,0.476,0.00114,0.101,0.392,80.981,audio_features,5slddJ629YcePvqD6Uyk8r,spotify:track:5slddJ629YcePvqD6Uyk8r,https://api.spotify.com/v1/tracks/5slddJ629YcePvqD6Uyk8r,https://api.spotify.com/v1/audio-analysis/5slddJ629YcePvqD6Uyk8r,219600,4
Famous Dex,JAPAN,"['chicago rap', 'drill', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop', 'vapor trap']",0.733,0.678,6,-7.771,1,0.438,0.121,0,0.344,0.841,175.985,audio_features,5PTG6rrL6EPFD9E2QMI2pl,spotify:track:5PTG6rrL6EPFD9E2QMI2pl,https://api.spotify.com/v1/tracks/5PTG6rrL6EPFD9E2QMI2pl,https://api.spotify.com/v1/audio-analysis/5PTG6rrL6EPFD9E2QMI2pl,142000,4
BTS,FAKE LOVE,['k-pop'],0.557,0.719,2,-4.515,0,0.0372,0.00267,0,0.306,0.344,77.501,audio_features,5Sn2fm8aisVlR7S6u1KW57,spotify:track:5Sn2fm8aisVlR7S6u1KW57,https://api.spotify.com/v1/tracks/5Sn2fm8aisVlR7S6u1KW57,https://api.spotify.com/v1/audio-analysis/5Sn2fm8aisVlR7S6u1KW57,242334,4
Charlie Puth,Done for Me (feat. Kehlani),"['dance pop', 'pop', 'post-teen pop', 'viral pop']",0.856,0.632,6,-3.692,0,0.074,0.193,0,0.0688,0.697,112.009,audio_features,1lsBTdE6MGsKeZCD6llNu7,spotify:track:1lsBTdE6MGsKeZCD6llNu7,https://api.spotify.com/v1/tracks/1lsBTdE6MGsKeZCD6llNu7,https://api.spotify.com/v1/audio-analysis/1lsBTdE6MGsKeZCD6llNu7,180493,4
Kanye West,Yikes,"['chicago rap', 'pop rap', 'rap']",0.683,0.776,1,-3.251,0,0.341,0.15,0,0.227,0.223,173.996,audio_features,1qsHYUd2c1wFGcn7e63QmG,spotify:track:1qsHYUd2c1wFGcn7e63QmG,https://api.spotify.com/v1/tracks/1qsHYUd2c1wFGcn7e63QmG,https://api.spotify.com/v1/audio-analysis/1qsHYUd2c1wFGcn7e63QmG,188773,4
6ix9ine,TATI (feat. DJ SpinKing),['emo rap'],0.779,0.767,11,-5.462,0,0.258,0.00214,0,0.102,0.523,91.981,audio_features,6wJrqTE6c4NtfDqAcSRcBf,spotify:track:6wJrqTE6c4NtfDqAcSRcBf,https://api.spotify.com/v1/tracks/6wJrqTE6c4NtfDqAcSRcBf,https://api.spotify.com/v1/audio-analysis/6wJrqTE6c4NtfDqAcSRcBf,154565,4
Nicky Jam,Hasta el Amanecer (feat. Daddy Yankee) - The Remix,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']",0.823,0.721,6,-5.164,0,0.0408,0.258,0,0.0593,0.669,93.976,audio_features,4bisT9khxJYFKaoG8pxq5h,spotify:track:4bisT9khxJYFKaoG8pxq5h,https://api.spotify.com/v1/tracks/4bisT9khxJYFKaoG8pxq5h,https://api.spotify.com/v1/audio-analysis/4bisT9khxJYFKaoG8pxq5h,188467,4
J. Cole,KOD,"['conscious hip hop', 'nc hip hop', 'pop rap', 'rap']",0.831,0.782,0,-6.274,1,0.15,0.21,0,0.113,0.199,141.869,audio_features,7yotKA30dwTKNEGomV9ZsI,spotify:track:7yotKA30dwTKNEGomV9ZsI,https://api.spotify.com/v1/tracks/7yotKA30dwTKNEGomV9ZsI,https://api.spotify.com/v1/audio-analysis/7yotKA30dwTKNEGomV9ZsI,191437,4
David Lee Murphy,Everything's Gonna Be Alright,"['contemporary country', 'country', 'country road', 'modern country rock']",0.764,0.587,5,-7.002,0,0.0298,0.0721,6.45e-06,0.094,0.494,89.98,audio_features,2NEBP8SXEqwZt2PRdPXXuy,spotify:track:2NEBP8SXEqwZt2PRdPXXuy,https://api.spotify.com/v1/tracks/2NEBP8SXEqwZt2PRdPXXuy,https://api.spotify.com/v1/audio-analysis/2NEBP8SXEqwZt2PRdPXXuy,229573,4
Halsey,Alone,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",0.602,0.724,2,-3.469,0,0.0352,0.0184,0,0.606,0.451,100.064,audio_features,2Te14aSrBgFj1CE2sBBVMX,spotify:track:2Te14aSrBgFj1CE2sBBVMX,https://api.spotify.com/v1/tracks/2Te14aSrBgFj1CE2sBBVMX,https://api.spotify.com/v1/audio-analysis/2Te14aSrBgFj1CE2sBBVMX,205660,4
Lil Pump,Esskeetit,"['emo rap', 'miami hip hop', 'rap', 'trap music']",0.934,0.505,11,-7.648,1,0.168,0.0229,0,0.0867,0.691,139.93,audio_features,31gUUwByx4pmnA8KAFkhhH,spotify:track:31gUUwByx4pmnA8KAFkhhH,https://api.spotify.com/v1/tracks/31gUUwByx4pmnA8KAFkhhH,https://api.spotify.com/v1/audio-analysis/31gUUwByx4pmnA8KAFkhhH,181714,4
The Carters,BOSS,"['pop', 'r&b', 'urban contemporary']",0.813,0.488,11,-7.737,0,0.257,0.187,0.000132,0.231,0.688,139.983,audio_features,4F8V44j8cbjHnXjfW2HruU,spotify:track:4F8V44j8cbjHnXjfW2HruU,https://api.spotify.com/v1/tracks/4F8V44j8cbjHnXjfW2HruU,https://api.spotify.com/v1/audio-analysis/4F8V44j8cbjHnXjfW2HruU,244133,4
A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),"['east coast hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.85,0.569,5,-8.152,0,0.136,0.0609,0.0816,0.1,0.294,80.02,audio_features,7ycWLEP1GsNjVvcjawXz3z,spotify:track:7ycWLEP1GsNjVvcjawXz3z,https://api.spotify.com/v1/tracks/7ycWLEP1GsNjVvcjawXz3z,https://api.spotify.com/v1/audio-analysis/7ycWLEP1GsNjVvcjawXz3z,205040,4
XXXTENTACION,Hope,"['emo rap', 'miami hip hop']",0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,audio_features,2ZRo7axmMPeSVUvDbGkJah,spotify:track:2ZRo7axmMPeSVUvDbGkJah,https://api.spotify.com/v1/tracks/2ZRo7axmMPeSVUvDbGkJah,https://api.spotify.com/v1/audio-analysis/2ZRo7axmMPeSVUvDbGkJah,110886,4
XXXTENTACION,NUMB,"['emo rap', 'miami hip hop']",0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,audio_features,01TnVDiet1DFTsyWKUKovl,spotify:track:01TnVDiet1DFTsyWKUKovl,https://api.spotify.com/v1/tracks/01TnVDiet1DFTsyWKUKovl,https://api.spotify.com/v1/audio-analysis/01TnVDiet1DFTsyWKUKovl,186268,4
Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.713,0.831,1,-4.75,0,0.15,0.0168,0,0.118,0.584,173.948,audio_features,1BuZAIO8WZpavWVbbq3Lci,spotify:track:1BuZAIO8WZpavWVbbq3Lci,https://api.spotify.com/v1/tracks/1BuZAIO8WZpavWVbbq3Lci,https://api.spotify.com/v1/audio-analysis/1BuZAIO8WZpavWVbbq3Lci,332301,4
The Carters,SUMMER,"['pop', 'r&b', 'urban contemporary']",0.596,0.565,10,-6.389,1,0.069,0.113,1.27e-05,0.323,0.539,135.328,audio_features,54vcvhmByc2BC4k9JDcQrj,spotify:track:54vcvhmByc2BC4k9JDcQrj,https://api.spotify.com/v1/tracks/54vcvhmByc2BC4k9JDcQrj,https://api.spotify.com/v1/audio-analysis/54vcvhmByc2BC4k9JDcQrj,285200,4
Jason Aldean,Drowns The Whiskey (feat. Miranda Lambert),"['contemporary country', 'country', 'country road']",0.552,0.698,8,-4.817,1,0.0306,0.294,0.000103,0.0905,0.6,90.006,audio_features,2dwoqUYTy6SOy1dFqcTndC,spotify:track:2dwoqUYTy6SOy1dFqcTndC,https://api.spotify.com/v1/tracks/2dwoqUYTy6SOy1dFqcTndC,https://api.spotify.com/v1/audio-analysis/2dwoqUYTy6SOy1dFqcTndC,202067,4
Lil Baby,Life Goes On,"['atl hip hop', 'atl trap', 'rap', 'trap music']",0.716,0.541,1,-7.909,1,0.149,0.0021,0,0.115,0.387,139.978,audio_features,2bSk87AVkCIIC3Bcligq1z,spotify:track:2bSk87AVkCIIC3Bcligq1z,https://api.spotify.com/v1/tracks/2bSk87AVkCIIC3Bcligq1z,https://api.spotify.com/v1/audio-analysis/2bSk87AVkCIIC3Bcligq1z,247055,4
Dierks Bentley,"Woman, Amen","['contemporary country', 'country', 'country road', 'modern country rock']",0.484,0.804,5,-5.889,1,0.0912,0.000837,9.29e-06,0.17,0.391,119.838,audio_features,3nBXOlFTADNvG9nkqy2O2W,spotify:track:3nBXOlFTADNvG9nkqy2O2W,https://api.spotify.com/v1/tracks/3nBXOlFTADNvG9nkqy2O2W,https://api.spotify.com/v1/audio-analysis/3nBXOlFTADNvG9nkqy2O2W,179827,4
YoungBoy Never Broke Again,Overdose,['trap music'],0.809,0.845,10,-5.843,0,0.352,0.224,0,0.638,0.67,90.015,audio_features,3A1BaBGT3HgzuDrV9pgX9v,spotify:track:3A1BaBGT3HgzuDrV9pgX9v,https://api.spotify.com/v1/tracks/3A1BaBGT3HgzuDrV9pgX9v,https://api.spotify.com/v1/audio-analysis/3A1BaBGT3HgzuDrV9pgX9v,176990,4
KIDS SEE GHOSTS,Reborn,"['hip hop', 'pop rap', 'rap']",0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,audio_features,4RVbK6cV0VqWdpCDcx3hiT,spotify:track:4RVbK6cV0VqWdpCDcx3hiT,https://api.spotify.com/v1/tracks/4RVbK6cV0VqWdpCDcx3hiT,https://api.spotify.com/v1/audio-analysis/4RVbK6cV0VqWdpCDcx3hiT,324674,4
Bad Wolves,Zombie,"['alternative metal', 'metal']",0.448,0.826,2,-3.244,0,0.0319,0.00756,0,0.117,0.19,77.093,audio_features,1eadPrzB2P0ikQcqhKSAtv,spotify:track:1eadPrzB2P0ikQcqhKSAtv,https://api.spotify.com/v1/tracks/1eadPrzB2P0ikQcqhKSAtv,https://api.spotify.com/v1/audio-analysis/1eadPrzB2P0ikQcqhKSAtv,254805,4
Jake Owen,I Was Jack (You Were Diane),"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",0.612,0.878,6,-3.556,1,0.0452,0.0875,0,0.0505,0.599,94.014,audio_features,3dlCF1mzW1UKMOb4b1XN17,spotify:track:3dlCF1mzW1UKMOb4b1XN17,https://api.spotify.com/v1/tracks/3dlCF1mzW1UKMOb4b1XN17,https://api.spotify.com/v1/audio-analysis/3dlCF1mzW1UKMOb4b1XN17,188013,4
The Carters,NICE,"['pop', 'r&b', 'urban contemporary']",0.912,0.533,1,-5.587,1,0.0618,0.092,1.48e-06,0.174,0.208,119.922,audio_features,44lusH2vzc4sRAwsooRhPh,spotify:track:44lusH2vzc4sRAwsooRhPh,https://api.spotify.com/v1/tracks/44lusH2vzc4sRAwsooRhPh,https://api.spotify.com/v1/audio-analysis/44lusH2vzc4sRAwsooRhPh,233680,4
Jhene Aiko,Sativa,"['alternative r&b', 'dance pop', 'deep pop r&b', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",0.741,0.61,6,-7.34,0,0.0512,0.315,0,0.534,0.72,125.99,audio_features,2pg2TiYo9Rb8KeB5JjP7jS,spotify:track:2pg2TiYo9Rb8KeB5JjP7jS,https://api.spotify.com/v1/tracks/2pg2TiYo9Rb8KeB5JjP7jS,https://api.spotify.com/v1/audio-analysis/2pg2TiYo9Rb8KeB5JjP7jS,276960,4
The Carters,FRIENDS,"['pop', 'r&b', 'urban contemporary']",0.75,0.573,10,-8.391,0,0.0779,0.137,1.89e-05,0.133,0.303,143.948,audio_features,0gu5B9dUOiLezdDjrLPCCV,spotify:track:0gu5B9dUOiLezdDjrLPCCV,https://api.spotify.com/v1/tracks/0gu5B9dUOiLezdDjrLPCCV,https://api.spotify.com/v1/audio-analysis/0gu5B9dUOiLezdDjrLPCCV,344293,4
Drake,Nice For What,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0.586,0.909,8,-6.474,1,0.0705,0.0891,0.000109,0.119,0.757,93.394,audio_features,3CA9pLiwRIGtUBiMjbZmRw,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,https://api.spotify.com/v1/tracks/3CA9pLiwRIGtUBiMjbZmRw,https://api.spotify.com/v1/audio-analysis/3CA9pLiwRIGtUBiMjbZmRw,210747,4
Post Malone,Psycho (feat. Ty Dolla $ign),"['pop', 'rap']",0.739,0.559,8,-8.011,1,0.117,0.58,0,0.112,0.439,140.124,audio_features,3swc6WTsr7rl9DqQKQA55C,spotify:track:3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C,221440,4
Cardi ,I Like It,"['pop', 'rap']",0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,audio_features,58q2HKrzhC3ozto2nDdN4z,spotify:track:58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,253390,4
Drake,God's Plan,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,audio_features,6DCZcSspjsKoFjzjrWoCdn,spotify:track:6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/tracks/6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/audio-analysis/6DCZcSspjsKoFjzjrWoCdn,198973,4
Maroon 5,Girls Like You,['pop'],0.611,0.462,0,-7.054,1,0.0646,0.558,1.01e-06,0.131,0.377,59.635,audio_features,6OEHjJJvdkk1Ln0p0AZdyz,spotify:track:6OEHjJJvdkk1Ln0p0AZdyz,https://api.spotify.com/v1/tracks/6OEHjJJvdkk1Ln0p0AZdyz,https://api.spotify.com/v1/audio-analysis/6OEHjJJvdkk1Ln0p0AZdyz,215230,4
Juice WRLD,Lucid Dreams,['chicago rap'],0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,audio_features,285pBltuF7vW8TeWk8hdRR,spotify:track:285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/tracks/285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/audio-analysis/285pBltuF7vW8TeWk8hdRR,239836,4
Ella Mai,Boo'd Up,"['dance pop', 'pop', 'r&b', 'uk contemporary r&b', 'urban contemporary']",0.397,0.843,10,-3.726,0,0.0987,0.158,0,0.0844,0.22,81.201,audio_features,4squZv12LD9M8ooJfoVgZS,spotify:track:4squZv12LD9M8ooJfoVgZS,https://api.spotify.com/v1/tracks/4squZv12LD9M8ooJfoVgZS,https://api.spotify.com/v1/audio-analysis/4squZv12LD9M8ooJfoVgZS,239341,4
Ariana Grande,no tears left to cry,"['dance pop', 'pop', 'post-teen pop']",0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,audio_features,2qT1uLXPVPzGgFOx4jtEuo,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,https://api.spotify.com/v1/tracks/2qT1uLXPVPzGgFOx4jtEuo,https://api.spotify.com/v1/audio-analysis/2qT1uLXPVPzGgFOx4jtEuo,205920,4
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),"['dance pop', 'pop', 'post-teen pop']",0.642,0.772,10,-6.61,1,0.0848,0.0476,0,0.0646,0.589,153.995,audio_features,4e4fqjx0Izh4svvTef1z7e,spotify:track:4e4fqjx0Izh4svvTef1z7e,https://api.spotify.com/v1/tracks/4e4fqjx0Izh4svvTef1z7e,https://api.spotify.com/v1/audio-analysis/4e4fqjx0Izh4svvTef1z7e,164205,4
Lil Baby,Yes Indeed,"['atl hip hop', 'atl trap', 'rap', 'trap music']",0.964,0.346,5,-9.309,0,0.53,0.035,0,0.108,0.562,119.958,audio_features,6vN77lE9LK6HP2DewaN6HZ,spotify:track:6vN77lE9LK6HP2DewaN6HZ,https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ,https://api.spotify.com/v1/audio-analysis/6vN77lE9LK6HP2DewaN6HZ,142273,4
Migos,Walk It Talk It,"['atl hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.909,0.628,2,-5.456,1,0.201,0.0739,0,0.108,0.406,145.905,audio_features,6n4U3TlzUGhdSFbUUhTvLP,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,https://api.spotify.com/v1/tracks/6n4U3TlzUGhdSFbUUhTvLP,https://api.spotify.com/v1/audio-analysis/6n4U3TlzUGhdSFbUUhTvLP,276147,4
Bazzi,Mine,"['dance pop', 'pop', 'post-teen pop']",0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,audio_features,7uzmGiiJyRfuViKKK3lVmR,spotify:track:7uzmGiiJyRfuViKKK3lVmR,https://api.spotify.com/v1/tracks/7uzmGiiJyRfuViKKK3lVmR,https://api.spotify.com/v1/audio-analysis/7uzmGiiJyRfuViKKK3lVmR,131064,4
Shawn Mendes,In My Blood,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",0.622,0.712,5,-7.321,1,0.066,0.0573,0,0.13,0.487,140.025,audio_features,2QZ7WLBE8h2y1Y5Fb8RYbH,spotify:track:2QZ7WLBE8h2y1Y5Fb8RYbH,https://api.spotify.com/v1/tracks/2QZ7WLBE8h2y1Y5Fb8RYbH,https://api.spotify.com/v1/audio-analysis/2QZ7WLBE8h2y1Y5Fb8RYbH,211360,4
Ed Sheeran,Perfect,"['pop', 'uk pop']",0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,audio_features,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,263400,3
BlocBoy JB,Look Alive (feat. Drake),"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'vapor trap']",0.919,0.58,10,-7.501,1,0.313,0.00108,6.1e-05,0.106,0.612,139.973,audio_features,6HJ34Zyw6bg8yGm28AxLXf,spotify:track:6HJ34Zyw6bg8yGm28AxLXf,https://api.spotify.com/v1/tracks/6HJ34Zyw6bg8yGm28AxLXf,https://api.spotify.com/v1/audio-analysis/6HJ34Zyw6bg8yGm28AxLXf,181415,4
Camila Cabello,Never Be the Same,"['dance pop', 'pop', 'post-teen pop', 'r&b']",0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,audio_features,4eWQlBRaTjPPUlzacqEeoQ,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,https://api.spotify.com/v1/tracks/4eWQlBRaTjPPUlzacqEeoQ,https://api.spotify.com/v1/audio-analysis/4eWQlBRaTjPPUlzacqEeoQ,226973,4
Post Malone,Better Now,"['pop', 'rap']",0.68,0.563,10,-5.843,1,0.0454,0.354,0,0.136,0.374,145.028,audio_features,7dt6x5M1jzdTEt8oCbisTK,spotify:track:7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK,231267,4
Imagine Dragons,Whatever It Takes,"['modern rock', 'rock']",0.672,0.655,10,-5.021,0,0.0311,0.0362,0,0.117,0.556,134.945,audio_features,6Qn5zhYkTa37e91HC1D7lb,spotify:track:6Qn5zhYkTa37e91HC1D7lb,https://api.spotify.com/v1/tracks/6Qn5zhYkTa37e91HC1D7lb,https://api.spotify.com/v1/audio-analysis/6Qn5zhYkTa37e91HC1D7lb,201240,4
